3.0,7.0,0.14791666,-1276.0
24.0,0.0,1.0853575,-10820.0
20.0,9.0,0.9514791,-8695.0
2.0,13.0,0.0625,-1247.0
3.0,30.0,0.18125,-949.0
4.0,4.0,0.13387844,-2101.0
2.0,20.0,0.103950106,-936.0
18.0,11.0,0.893202,-7439.0
20.0,8.0,0.9524871,-8762.0
10.0,21.0,0.45309138,-4220.0
6.0,26.0,0.32708332,-2110.0
19.0,10.0,0.9202291,-8211.0
1.0,26.0,0.032258064,-611.0
3.0,11.0,0.17692308,-955.0
1.0,34.0,0.03125,-520.0
11.0,20.0,0.53642476,-4427.0
1.0,28.0,0.037037037,-426.0
2.0,32.0,0.09791667,-827.0
17.0,12.0,0.861952,-6955.0
3.0,10.0,0.1415064,-1159.0
3.0,8.0,0.09583333,-1584.0
12.0,18.0,0.56767476,-5081.0
3.0,31.0,0.18125,-985.0
2.0,23.0,0.06406406,-1147.0
2.0,14.0,0.058277026,-1314.0
1.0,29.0,0.03125,-601.0
16.0,13.0,0.7786187,-6748.0
12.0,19.0,0.56767476,-4911.0
23.0,4.0,1.0919102,-10105.0
3.0,6.0,0.1415064,-1318.0
14.0,16.0,0.6311828,-6176.0
2.0,22.0,0.058277026,-1375.0
1.0,36.0,0.03125,-473.0
2.0,15.0,0.0625,-1194.0
1.0,36.0,0.03125,-473.0
23.0,1.0,1.1040035,-9688.0
24.0,2.0,1.1252435,-10576.0
1.0,37.0,0.083333336,-207.0
2.0,24.0,0.16025642,-389.0
24.0,0.0,1.095614,-10744.0
23.0,0.0,1.0020242,-10613.0
20.0,0.0,0.95934945,-8500.0
15.0,3.0,0.74522907,-6279.0
16.0,1.0,0.78648907,-6768.0
21.0,0.0,0.94273907,-9246.0
24.0,0.0,1.0789472,-10790.0
24.0,2.0,1.1289473,-10531.0
22.0,0.0,0.98643273,-9916.0
5.0,23.0,0.34150642,-1387.0
14.0,12.0,0.61853343,-6337.0
22.0,0.0,1.0260724,-9453.0
15.0,1.0,0.7198224,-6233.0
23.0,2.0,1.0541075,-10194.0
20.0,0.0,0.9082742,-9029.0
22.0,0.0,0.9800225,-10032.0
21.0,2.0,0.9493957,-9633.0
11.0,13.0,0.5702854,-4400.0
16.0,4.0,0.7118096,-7064.0
23.0,4.0,1.0919102,-10105.0
17.0,5.0,0.7419843,-7853.0
22.0,3.0,1.0654392,-9327.0
22.0,3.0,1.0197661,-9813.0
15.0,5.0,0.6501683,-6947.0
11.0,12.0,0.6267628,-3824.0
12.0,7.0,0.4655914,-5581.0
9.0,9.0,0.41581598,-3859.0
22.0,3.0,1.0228575,-9710.0
22.0,0.0,0.9874408,-10168.0
24.0,0.0,1.0853575,-10820.0
22.0,1.0,1.0373368,-9430.0
22.0,2.0,1.0148832,-9643.0
5.0,15.0,0.28879985,-1554.0
10.0,7.0,0.5202101,-3879.0
17.0,1.0,0.9144874,-6465.0
17.0,2.0,0.83018273,-7114.0
11.0,10.0,0.5374328,-4743.0
21.0,2.0,0.9916075,-9349.0
22.0,2.0,1.0727535,-9204.0
18.0,2.0,0.8560306,-7665.0
16.0,6.0,0.68614095,-7496.0
8.0,15.0,0.34775642,-3643.0
15.0,4.0,0.6978575,-6571.0
22.0,2.0,1.0685306,-9531.0
23.0,2.0,1.0929855,-9974.0
11.0,8.0,0.5286296,-5006.0
19.0,1.0,0.84583044,-8426.0
16.0,7.0,0.6994698,-7274.0
14.0,1.0,0.6322661,-6533.0
20.0,3.0,0.94715214,-8704.0
9.0,5.0,0.3257915,-4709.0
20.0,1.0,0.9291638,-8635.0
2.0,25.0,0.11036036,-933.0
5.0,10.0,0.31187677,-1620.0
14.0,5.0,0.57477254,-6384.0
16.0,2.0,0.6565113,-7650.0
14.0,16.0,0.6311828,-6176.0
4.0,7.0,0.12708333,-2059.0
23.0,0.0,1.0541075,-10426.0
9.0,3.0,0.42777088,-3816.0
3.0,12.0,0.089527026,-1849.0
15.0,13.0,0.7473687,-6354.0
5.0,22.0,0.29583332,-1778.0
22.0,1.0,1.0164472,-9789.0
18.0,1.0,0.8521844,-7952.0
10.0,5.0,0.50839764,-4011.0
5.0,13.0,0.19166666,-2415.0
6.0,7.0,0.1905914,-3136.0
15.0,5.0,0.6968494,-6897.0
16.0,2.0,0.7822661,-6611.0
6.0,12.0,0.27708334,-2541.0
12.0,9.0,0.5258478,-5435.0
8.0,10.0,0.38456598,-3324.0
8.0,17.0,0.43525642,-2945.0
8.0,4.0,0.29977253,-4151.0
24.0,0.0,1.1310306,-10467.0
2.0,14.0,0.06036036,-1192.0
17.0,2.0,0.77526134,-7726.0
11.0,11.0,0.53964764,-4512.0
15.0,6.0,0.6457741,-7193.0
20.0,0.0,0.87926775,-9408.0
17.0,5.0,0.8146477,-7088.0
19.0,5.0,0.8818703,-8342.0
12.0,11.0,0.5226329,-5808.0
2.0,27.0,0.14358975,-484.0
21.0,5.0,1.0336331,-8849.0
12.0,12.0,0.6536187,-4607.0
14.0,5.0,0.6725289,-5710.0
22.0,4.0,1.0606602,-9585.0
16.0,0.0,0.7311908,-7042.0
20.0,2.0,1.0071621,-8185.0
12.0,6.0,0.48274687,-5940.0
21.0,3.0,0.9900434,-9189.0
8.0,6.0,0.2945415,-4225.0
3.0,14.0,0.09375,-1588.0
12.0,10.0,0.58989406,-5284.0
14.0,3.0,0.7261763,-5892.0
17.0,3.0,0.80772907,-7420.0
22.0,3.0,1.0106602,-9774.0
3.0,11.0,0.13728344,-1446.0
21.0,4.0,0.97732687,-9378.0
2.0,24.0,0.10817308,-576.0
15.0,8.0,0.593306,-7236.0
21.0,4.0,0.9939935,-9374.0
23.0,2.0,1.0419102,-10369.0
20.0,0.0,0.82718444,-9735.0
23.0,0.0,1.064364,-10224.0
9.0,10.0,0.43046653,-3736.0
10.0,8.0,0.58470845,-3548.0
23.0,3.0,1.0520241,-10316.0
24.0,0.0,1.0789472,-10793.0
23.0,2.0,1.0622805,-10273.0
23.0,2.0,1.0456139,-10322.0
18.0,1.0,0.76468444,-8712.0
20.0,1.0,0.9738288,-8366.0
3.0,21.0,0.089527026,-1650.0
9.0,13.0,0.38157853,-4350.0
21.0,2.0,0.89832044,-9885.0
9.0,6.0,0.4761396,-3409.0
15.0,4.0,0.7558623,-6050.0
13.0,5.0,0.50262845,-6007.0
23.0,0.0,1.1029955,-9679.0
19.0,4.0,0.8002613,-9228.0
4.0,20.0,0.15619369,-2083.0
7.0,14.0,0.2669952,-3523.0
14.0,14.0,0.6704456,-5840.0
13.0,8.0,0.6909021,-5129.0
8.0,23.0,0.44267473,-2776.0
18.0,3.0,0.8925788,-7229.0
6.0,9.0,0.28311676,-2648.0
5.0,13.0,0.31350806,-1724.0
11.0,9.0,0.5795337,-4125.0
10.0,9.0,0.46171653,-4356.0
12.0,12.0,0.53163487,-5259.0
21.0,6.0,0.93806404,-9664.0
18.0,0.0,0.799093,-8111.0
21.0,2.0,1.0029955,-8941.0
7.0,9.0,0.36318755,-2759.0
17.0,1.0,0.729231,-7621.0
18.0,5.0,0.88357687,-7778.0
17.0,5.0,0.8114328,-7451.0
24.0,0.0,1.095614,-10744.0
21.0,2.0,1.0415035,-8584.0
3.0,9.0,0.13942307,-1462.0
2.0,21.0,0.15384616,-441.0
20.0,2.0,0.9603575,-8814.0
3.0,22.0,0.124943696,-1514.0
6.0,12.0,0.2814183,-2593.0
22.0,1.0,0.9643639,-10102.0
9.0,11.0,0.3751683,-4321.0
11.0,12.0,0.5650543,-4549.0
3.0,23.0,0.22692308,-693.0
2.0,13.0,0.06828704,-1019.0
6.0,12.0,0.22995816,-2978.0
20.0,4.0,0.9587934,-8596.0
23.0,0.0,1.0997806,-10005.0
10.0,11.0,0.4067951,-4579.0
17.0,0.0,0.7624408,-7577.0
3.0,11.0,0.10162037,-1370.0
3.0,21.0,0.15162037,-1100.0
13.0,4.0,0.60315573,-5791.0
20.0,4.0,1.0044665,-8158.0
12.0,9.0,0.51496816,-5245.0
23.0,1.0,1.0084344,-10561.0
23.0,2.0,1.0483204,-10350.0
9.0,1.0,0.48463318,-3505.0
5.0,15.0,0.23834781,-2378.0
7.0,1.0,0.27229345,-3355.0
15.0,3.0,0.75970846,-6212.0
11.0,6.0,0.6738288,-3666.0
3.0,18.0,0.18509616,-791.0
16.0,6.0,0.8409584,-6504.0
12.0,8.0,0.65160257,-4467.0
14.0,0.0,0.66768277,-6077.0
5.0,7.0,0.20079151,-2711.0
13.0,2.0,0.55534303,-6155.0
20.0,2.0,0.9061908,-9123.0
5.0,5.0,0.3081731,-1734.0
14.0,6.0,0.6189183,-6412.0
7.0,14.0,0.37437677,-2508.0
16.0,3.0,0.6951429,-7017.0
18.0,5.0,0.89005435,-7470.0
8.0,0.0,0.3948896,-3290.0
5.0,19.0,0.18744369,-2567.0
5.0,8.0,0.16412038,-2474.0
9.0,11.0,0.4186265,-4236.0
13.0,6.0,0.55748266,-6038.0
12.0,5.0,0.4723865,-5497.0
22.0,2.0,1.0096521,-9861.0
20.0,5.0,0.99715215,-8673.0
1.0,33.0,0.03125,-535.0
14.0,11.0,0.768202,-5383.0
6.0,23.0,0.275,-2523.0
7.0,13.0,0.26120818,-3763.0
12.0,7.0,0.5598796,-5541.0
21.0,2.0,0.9364328,-9487.0
22.0,0.0,0.9697661,-10072.0
20.0,3.0,0.90147907,-8906.0
13.0,3.0,0.61064124,-5336.0
13.0,7.0,0.49576613,-6480.0
15.0,9.0,0.6624328,-6848.0
19.0,7.0,0.9669102,-7973.0
21.0,2.0,0.9826251,-9041.0
8.0,23.0,0.44166666,-2893.0
2.0,22.0,0.103950106,-975.0
16.0,5.0,0.7801828,-6870.0
19.0,2.0,0.87022907,-8654.0
9.0,10.0,0.33635753,-4680.0
21.0,2.0,0.9958305,-9022.0
13.0,7.0,0.49833825,-6738.0
11.0,3.0,0.5336619,-4977.0
8.0,6.0,0.2945415,-4271.0
12.0,7.0,0.6107837,-4779.0
8.0,3.0,0.35663486,-3453.0
6.0,14.0,0.2695978,-2913.0
19.0,4.0,0.9302391,-7940.0
9.0,11.0,0.4212182,-4035.0
19.0,0.0,0.8249408,-8817.0
8.0,16.0,0.34775642,-3436.0
21.0,4.0,0.9858205,-9160.0
15.0,4.0,0.7084907,-6495.0
16.0,2.0,0.83434945,-6642.0
4.0,20.0,0.25817308,-1228.0
8.0,9.0,0.3388929,-3633.0
3.0,14.0,0.18610422,-1080.0
12.0,2.0,0.4720097,-5751.0
17.0,1.0,0.73664933,-7850.0
5.0,10.0,0.18952702,-2432.0
21.0,4.0,1.0294102,-8989.0
18.0,0.0,0.7979138,-8096.0
10.0,5.0,0.41282853,-4972.0
17.0,3.0,0.86032075,-6726.0
4.0,11.0,0.1664501,-2031.0
18.0,2.0,0.9010724,-7356.0
7.0,8.0,0.32330152,-3003.0
8.0,13.0,0.40562677,-3077.0
13.0,4.0,0.6476892,-5406.0
13.0,9.0,0.59307045,-5920.0
13.0,8.0,0.6337934,-5470.0
9.0,11.0,0.3343414,-4479.0
18.0,1.0,0.847981,-7559.0
8.0,6.0,0.30517474,-3945.0
21.0,3.0,0.9337371,-9522.0
7.0,16.0,0.22132213,-3917.0
8.0,6.0,0.4448896,-2936.0
7.0,12.0,0.36041668,-2581.0
20.0,6.0,0.9981602,-8566.0
11.0,9.0,0.4939746,-4859.0
3.0,14.0,0.14791666,-1332.0
20.0,5.0,0.9582741,-8788.0
22.0,2.0,1.0706702,-9416.0
21.0,3.0,0.9395242,-9501.0
23.0,0.0,0.9956139,-10586.0
21.0,2.0,1.0362725,-8920.0
14.0,6.0,0.7279392,-5555.0
11.0,18.0,0.53642476,-4500.0
18.0,3.0,0.75889736,-8536.0
1.0,28.0,0.037037037,-426.0
17.0,1.0,0.73564124,-7741.0
7.0,17.0,0.30303508,-3201.0
3.0,20.0,0.14684139,-1353.0
18.0,1.0,0.8447661,-7764.0
23.0,0.0,1.0466892,-10287.0
8.0,6.0,0.40293115,-3370.0
17.0,3.0,0.86559945,-6888.0
6.0,13.0,0.38620818,-2133.0
18.0,0.0,0.8582374,-7608.0
11.0,4.0,0.580343,-4419.0
3.0,8.0,0.13125,-1322.0
21.0,3.0,0.89447427,-9881.0
1.0,27.0,0.027027028,-721.0
10.0,6.0,0.3988684,-4910.0
3.0,21.0,0.17584781,-1095.0
17.0,2.0,0.86881435,-6746.0
20.0,1.0,0.8728575,-9174.0
11.0,6.0,0.40094087,-5629.0
9.0,5.0,0.46266827,-3939.0
12.0,3.0,0.4880451,-5617.0
2.0,18.0,0.15384616,-397.0
9.0,12.0,0.4675145,-3547.0
5.0,16.0,0.20293114,-2216.0
18.0,5.0,0.8379038,-8054.0
12.0,9.0,0.45810586,-5826.0
20.0,1.0,0.84978056,-9212.0
8.0,7.0,0.3514038,-3664.0
17.0,0.0,0.772066,-7527.0
11.0,16.0,0.5746795,-4098.0
4.0,5.0,0.22483975,-1527.0
5.0,4.0,0.24967949,-2154.0
3.0,25.0,0.13942307,-1161.0
16.0,4.0,0.58197427,-8208.0
16.0,12.0,0.780806,-6988.0
10.0,5.0,0.4255451,-4564.0
16.0,5.0,0.69268274,-7482.0
15.0,5.0,0.6157597,-7300.0
18.0,2.0,0.94095844,-7135.0
19.0,10.0,0.924452,-7974.0
22.0,0.0,0.9353575,-10311.0
4.0,7.0,0.16853344,-2011.0
11.0,15.0,0.49012843,-4622.0
11.0,4.0,0.54876447,-4645.0
14.0,4.0,0.6800788,-6017.0
7.0,5.0,0.36527088,-2576.0
17.0,3.0,0.72663933,-8033.0
21.0,3.0,0.9416638,-9383.0
20.0,2.0,0.9185306,-8835.0
17.0,5.0,0.8183623,-7106.0
12.0,7.0,0.47131124,-6017.0
15.0,5.0,0.7531557,-6168.0
14.0,9.0,0.62432045,-6393.0
4.0,18.0,0.2684295,-998.0
9.0,4.0,0.33102253,-4545.0
20.0,4.0,0.9627435,-8720.0
17.0,2.0,0.8199263,-7150.0
15.0,8.0,0.8054855,-5800.0
19.0,0.0,0.8760161,-8526.0
9.0,5.0,0.33541667,-4447.0
3.0,21.0,0.13942307,-1145.0
24.0,0.0,1.1352535,-10281.0
13.0,2.0,0.5974359,-5681.0
11.0,6.0,0.5203893,-4788.0
11.0,9.0,0.48635754,-5145.0
12.0,8.0,0.6596521,-4656.0
4.0,7.0,0.20817308,-1504.0
7.0,11.0,0.36412036,-2552.0
13.0,4.0,0.6763188,-5316.0
19.0,2.0,0.8872806,-8373.0
3.0,28.0,0.19791667,-903.0
6.0,8.0,0.38879985,-1835.0
21.0,1.0,1.0060868,-8968.0
22.0,0.0,0.96335584,-10078.0
15.0,6.0,0.66143274,-6998.0
14.0,2.0,0.6807692,-5888.0
11.0,10.0,0.4380451,-5063.0
15.0,13.0,0.65720177,-6821.0
19.0,4.0,0.9202291,-8326.0
9.0,9.0,0.46009615,-3482.0
16.0,2.0,0.79095846,-6696.0
3.0,25.0,0.18225807,-970.0
5.0,14.0,0.2468414,-1959.0
3.0,19.0,0.09053509,-1867.0
16.0,1.0,0.70439124,-7347.0
13.0,11.0,0.68285257,-5096.0
15.0,7.0,0.70270365,-6487.0
21.0,3.0,0.9530994,-9555.0
12.0,8.0,0.4692951,-5656.0
12.0,9.0,0.5123765,-5692.0
21.0,1.0,0.892843,-9846.0
5.0,12.0,0.19870816,-2621.0
17.0,2.0,0.82220846,-7316.0
20.0,3.0,1.0081702,-8142.0
11.0,6.0,0.58418113,-4310.0
6.0,18.0,0.28525642,-2432.0
11.0,4.0,0.48057047,-4924.0
9.0,6.0,0.48626447,-3579.0
7.0,14.0,0.35348713,-2861.0
17.0,4.0,0.7163829,-7998.0
4.0,19.0,0.17386842,-2079.0
19.0,5.0,0.9254601,-8075.0
20.0,2.0,0.8626011,-9111.0
13.0,7.0,0.5818812,-5892.0
23.0,0.0,1.0476972,-10141.0
11.0,9.0,0.4376683,-5403.0
4.0,13.0,0.120777026,-2228.0
6.0,9.0,0.22077702,-3033.0
9.0,5.0,0.3820978,-4171.0
19.0,3.0,0.9223124,-8233.0
13.0,9.0,0.60433495,-5672.0
4.0,19.0,0.21735422,-1567.0
19.0,4.0,0.96798545,-7889.0
7.0,6.0,0.42376447,-2410.0
20.0,0.0,0.8718494,-9238.0
17.0,7.0,0.75997263,-7929.0
18.0,5.0,0.7922307,-8405.0
8.0,6.0,0.25409946,-4210.0
11.0,5.0,0.45100805,-5159.0
23.0,0.0,1.1040035,-9819.0
7.0,9.0,0.27971178,-3094.0
